Day,Location,TotalConfirmed,Discharged,Deaths,Active
02-04-2020,Uttar Pradesh,113,14,2,97
,,,,,
02-04-2020,West Bengal,53,6,3,44
,,,,,
03-04-2020,Andhra Pradesh,132,1,1,130
,,,,,
03-04-2020,Andaman and Nicobar Islands,10,0,0,10
,,,,,
03-04-2020,Arunachal Pradesh,1,0,0,1
,,,,,
03-04-2020,Assam,16,0,0,16
,,,,,
03-04-2020,Bihar,29,0,1,28
,,,,,
03-04-2020,Chandigarh,18,0,0,18
,,,,,
03-04-2020,Chhattisgarh,9,3,0,6
,,,,,
03-04-2020,Delhi,219,8,4,207
,,,,,
03-04-2020,Goa,6,0,0,6
,,,,,
03-04-2020,Gujarat,95,10,8,77
,,,,,
03-04-2020,Haryana,49,24,0,25
,,,,,
03-04-2020,Himachal Pradesh,6,1,1,4
,,,,,
03-04-2020,Jammu and Kashmir,75,3,2,70
,,,,,
03-04-2020,Jharkhand,2,0,0,2
,,,,,
03-04-2020,Karnataka,124,10,3,111
,,,,,
03-04-2020,Kerala,286,27,2,257
,,,,,
03-04-2020,Ladakh,14,3,0,11
,,,,,
03-04-2020,Madhya Pradesh,104,0,6,98
,,,,,
03-04-2020,Maharashtra,335,42,16,277
,,,,,
03-04-2020,Manipur,2,0,0,2
,,,,,
03-04-2020,Mizoram,1,0,0,1
,,,,,
03-04-2020,Odisha,5,0,0,5
,,,,,
03-04-2020,Puducherry,5,1,0,4
,,,,,
03-04-2020,Punjab,48,1,5,42
,,,,,
03-04-2020,Rajasthan,167,3,0,164
,,,,,
03-04-2020,Tamil Nadu,309,6,1,302
,,,,,
03-04-2020,Telengana,158,1,7,150
,,,,,
03-04-2020,Uttarakhand,10,2,0,8
,,,,,
03-04-2020,Uttar Pradesh,172,14,2,156
,,,,,
03-04-2020,West Bengal,63,3,3,57
,,,,,
04-04-2020,Andhra Pradesh,161,1,1,159
,,,,,
04-04-2020,Andaman and Nicobar Islands,10,0,0,10
,,,,,
04-04-2020,Arunachal Pradesh,1,0,0,1
,,,,,
04-04-2020,Assam,24,0,0,24
,,,,,
04-04-2020,Bihar,30,0,1,29
,,,,,
04-04-2020,Chandigarh,18,0,0,18
,,,,,
04-04-2020,Chhattisgarh,9,3,0,6
,,,,,
04-04-2020,Delhi,445,15,6,424
,,,,,
04-04-2020,Goa,7,0,0,7
,,,,,
04-04-2020,Gujarat,105,14,10,81
,,,,,
04-04-2020,Haryana,49,24,0,25
,,,,,
04-04-2020,Himachal Pradesh,6,1,1,4
,,,,,
04-04-2020,Jammu and Kashmir,75,3,2,70
,,,,,
04-04-2020,Jharkhand,2,0,0,2
,,,,,
04-04-2020,Karnataka,128,12,3,113
,,,,,
04-04-2020,Kerala,295,41,2,252
,,,,,
04-04-2020,Ladakh,14,3,0,11
,,,,,
04-04-2020,Madhya Pradesh,104,0,6,98
,,,,,
04-04-2020,Maharashtra,490,42,24,424
,,,,,
04-04-2020,Manipur,2,0,0,2
,,,,,
04-04-2020,Mizoram,1,0,0,1
,,,,,
04-04-2020,Odisha,5,0,0,5
,,,,,
04-04-2020,Puducherry,5,1,0,4
,,,,,
04-04-2020,Punjab,57,1,5,51
,,,,,
04-04-2020,Rajasthan,200,21,0,179
,,,,,
04-04-2020,Tamil Nadu,411,6,2,403
,,,,,
04-04-2020,Telengana,159,1,7,151
,,,,,
04-04-2020,Uttarakhand,16,2,0,14
,,,,,
04-04-2020,Uttar Pradesh,174,19,2,153
,,,,,
04-04-2020,West Bengal,69,3,3,63
,,,,,
05-04-2020,Andhra Pradesh,190,1,1,188
,,,,,
05-04-2020,Andaman and Nicobar Islands,10,0,0,10
,,,,,
05-04-2020,Arunachal Pradesh,1,0,0,1
,,,,,
05-04-2020,Assam,26,0,0,26
,,,,,
05-04-2020,Bihar,30,0,1,29
,,,,,
05-04-2020,Chandigarh,18,0,0,18
,,,,,
05-04-2020,Chhattisgarh,9,3,0,6
,,,,,
05-04-2020,Delhi,503,18,7,478
,,,,,
05-04-2020,Goa,7,0,0,7
,,,,,
05-04-2020,Gujarat,122,18,11,93
,,,,,
05-04-2020,Haryana,59,25,1,33
,,,,,
05-04-2020,Himachal Pradesh,6,1,1,4
,,,,,
05-04-2020,Jammu and Kashmir,106,4,2,100
,,,,,
05-04-2020,Jharkhand,3,0,0,3
,,,,,
05-04-2020,Karnataka,144,12,4,128
,,,,,
05-04-2020,Kerala,306,49,2,255
,,,,,
05-04-2020,Ladakh,14,10,0,4
,,,,,
05-04-2020,Madhya Pradesh,165,0,9,156
,,,,,
05-04-2020,Maharashtra,490,42,24,424
,,,,,
05-04-2020,Manipur,2,0,0,2
,,,,,
05-04-2020,Mizoram,1,0,0,1
,,,,,
05-04-2020,Odisha,20,0,0,20
,,,,,
05-04-2020,Puducherry,5,1,0,4
,,,,,
05-04-2020,Punjab,57,1,5,51
,,,,,
05-04-2020,Rajasthan,200,21,0,179
,,,,,
05-04-2020,Tamil Nadu,485,6,3,476
,,,,,
05-04-2020,Telengana,269,32,7,230
,,,,,
05-04-2020,Uttarakhand,22,2,0,20
,,,,,
05-04-2020,Uttar Pradesh,227,19,2,206
,,,,,
05-04-2020,West Bengal,80,10,3,67
,,,,,
06-04-2020,Andhra Pradesh,226,1,3,222
,,,,,
06-04-2020,Andaman and Nicobar Islands,10,0,0,10
,,,,,
06-04-2020,Arunachal Pradesh,1,0,0,1
,,,,,
06-04-2020,Assam,26,0,0,26
,,,,,
06-04-2020,Bihar,32,0,1,31
,,,,,
06-04-2020,Chandigarh,18,0,0,18
,,,,,
06-04-2020,Chhattisgarh,10,8,0,2
,,,,,
06-04-2020,Delhi,523,19,7,497
,,,,,
06-04-2020,Goa,7,0,0,7
,,,,,
06-04-2020,Gujarat,144,22,12,110
,,,,,
06-04-2020,Haryana,84,25,1,58
,,,,,
06-04-2020,Himachal Pradesh,13,2,1,10
,,,,,
06-04-2020,Jammu and Kashmir,109,4,2,103
,,,,,
06-04-2020,Jharkhand,4,0,0,4
,,,,,
06-04-2020,Karnataka,151,12,4,135
,,,,,
06-04-2020,Kerala,314,55,2,257
,,,,,
06-04-2020,Ladakh,14,10,0,4
,,,,,
06-04-2020,Madhya Pradesh,165,0,9,156
,,,,,
06-04-2020,Maharashtra,748,56,45,647
,,,,,
06-04-2020,Manipur,2,0,0,2
,,,,,
06-04-2020,Mizoram,1,0,0,1
,,,,,
06-04-2020,Odisha,21,2,0,19
,,,,,
06-04-2020,Puducherry,5,1,0,4
,,,,,
06-04-2020,Punjab,76,4,6,66
,,,,,
06-04-2020,Rajasthan,274,21,0,253
,,,,,
06-04-2020,Tamil Nadu,571,8,5,558
,,,,,
06-04-2020,Telengana,321,34,7,280
,,,,,
06-04-2020,Uttarakhand,26,4,0,22
,,,,,
06-04-2020,Uttar Pradesh,305,21,3,281
,,,,,
06-04-2020,West Bengal,80,10,3,67
,,,,,
07-04-2020,Andhra Pradesh,266,1,3,262
,,,,,
07-04-2020,Andaman and Nicobar Islands,10,0,0,10
,,,,,
07-04-2020,Arunachal Pradesh,1,0,0,1
,,,,,
07-04-2020,Assam,26,0,0,26
,,,,,
07-04-2020,Bihar,32,0,1,31
,,,,,
07-04-2020,Chandigarh,18,7,0,11
,,,,,
07-04-2020,Chhattisgarh,10,9,0,1
,,,,,
07-04-2020,Delhi,576,21,7,548
,,,,,
07-04-2020,Goa,7,0,0,7
,,,,,
07-04-2020,Gujarat,165,25,13,127
,,,,,
07-04-2020,Haryana,90,25,1,64
,,,,,
07-04-2020,Himachal Pradesh,13,2,1,10
,,,,,
07-04-2020,Jammu and Kashmir,116,4,2,110
,,,,,
07-04-2020,Jharkhand,4,0,0,4
,,,,,
07-04-2020,Karnataka,175,25,4,146
,,,,,
07-04-2020,Kerala,327,58,2,267
,,,,,
07-04-2020,Ladakh,14,10,0,4
,,,,,
07-04-2020,Madhya Pradesh,229,0,13,216
,,,,,
07-04-2020,Maharashtra,868,56,48,764
,,,,,
07-04-2020,Manipur,2,0,0,2
,,,,,
07-04-2020,Mizoram,1,0,0,1
,,,,,
07-04-2020,Odisha,42,2,1,39
,,,,,
07-04-2020,Puducherry,5,1,0,4
,,,,,
07-04-2020,Punjab,91,4,7,80
,,,,,
07-04-2020,Rajasthan,288,21,3,264
,,,,,
07-04-2020,Tamil Nadu,621,8,5,608
,,,,,
07-04-2020,Telengana,364,35,7,322
,,,,,
07-04-2020,Tripura,1,0,0,1
,,,,,
07-04-2020,Uttarakhand,31,5,0,26
,,,,,
07-04-2020,Uttar Pradesh,305,21,3,281
,,,,,
07-04-2020,West Bengal,91,13,3,75
,,,,,
08-04-2020,Andhra Pradesh,305,5,4,296
,,,,,
08-04-2020,Andaman and Nicobar Islands,10,0,0,10
,,,,,
08-04-2020,Arunachal Pradesh,1,0,0,1
,,,,,
08-04-2020,Assam,27,0,0,27
,,,,,
08-04-2020,Bihar,38,0,1,37
,,,,,
08-04-2020,Chandigarh,18,7,0,11
,,,,,
08-04-2020,Chhattisgarh,10,9,0,1
,,,,,
08-04-2020,Delhi,576,21,9,546
,,,,,
08-04-2020,Goa,7,0,0,7
,,,,,
08-04-2020,Gujarat,165,25,13,127
,,,,,
08-04-2020,Haryana,147,28,3,116
,,,,,
08-04-2020,Himachal Pradesh,18,2,1,15
,,,,,
08-04-2020,Jammu and Kashmir,116,4,2,110
,,,,,
08-04-2020,Jharkhand,4,0,0,4
,,,,,
08-04-2020,Karnataka,175,25,4,146
,,,,,
08-04-2020,Kerala,336,70,2,264
,,,,,
08-04-2020,Ladakh,14,10,0,4
,,,,,
08-04-2020,Madhya Pradesh,229,0,13,216
,,,,,
08-04-2020,Maharashtra,1018,79,64,875
,,,,,
08-04-2020,Manipur,2,0,0,2
,,,,,
08-04-2020,Mizoram,1,0,0,1
,,,,,
08-04-2020,Odisha,42,2,1,39
,,,,,
08-04-2020,Puducherry,5,1,0,4
,,,,,
08-04-2020,Punjab,91,4,7,80
,,,,,
08-04-2020,Rajasthan,328,21,3,304
,,,,,
08-04-2020,Tamil Nadu,690,19,7,664
,,,,,
08-04-2020,Telengana,427,35,7,385
,,,,,
08-04-2020,Tripura,1,0,0,1
,,,,,
08-04-2020,Uttarakhand,31,5,0,26
,,,,,
08-04-2020,Uttar Pradesh,343,26,3,314
,,,,,
08-04-2020,West Bengal,99,13,5,81
,,,,,
09-04-2020,Andhra Pradesh,348,6,4,338
,,,,,
09-04-2020,Andaman and Nicobar Islands,11,0,0,11
,,,,,
09-04-2020,Arunachal Pradesh,1,0,0,1
,,,,,
09-04-2020,Assam,28,0,0,28
,,,,,
09-04-2020,Bihar,39,0,1,38
,,,,,
09-04-2020,Chandigarh,18,7,0,11
,,,,,
09-04-2020,Chhattisgarh,10,9,0,1
,,,,,
09-04-2020,Delhi,669,21,9,639
,,,,,
09-04-2020,Goa,7,0,0,7
,,,,,
09-04-2020,Gujarat,179,25,16,138
,,,,,
09-04-2020,Haryana,169,29,3,137
,,,,,
09-04-2020,Himachal Pradesh,18,2,1,15
,,,,,
09-04-2020,Jammu and Kashmir,158,4,4,150
,,,,,
09-04-2020,Jharkhand,13,0,0,13
,,,,,
09-04-2020,Karnataka,181,28,5,148
,,,,,
09-04-2020,Kerala,345,83,2,260
,,,,,
09-04-2020,Ladakh,14,10,0,4
,,,,,
09-04-2020,Madhya Pradesh,259,0,16,243
,,,,,
09-04-2020,Maharashtra,1135,117,72,946
,,,,,
09-04-2020,Manipur,2,1,0,1
,,,,,
09-04-2020,Mizoram,1,0,0,1
,,,,,
09-04-2020,Odisha,42,2,1,39
,,,,,
09-04-2020,Puducherry,5,1,0,4
,,,,,
09-04-2020,Punjab,101,4,8,89
,,,,,
09-04-2020,Rajasthan,383,21,3,359
,,,,,
09-04-2020,Tamil Nadu,738,21,8,709
,,,,,
09-04-2020,Telengana,442,35,7,400
,,,,,
09-04-2020,Tripura,1,0,0,1
,,,,,
09-04-2020,Uttarakhand,35,5,0,30
,,,,,
09-04-2020,Uttar Pradesh,410,31,4,375
,,,,,
09-04-2020,West Bengal,103,16,5,82
,,,,,
10-04-2020,Andhra Pradesh,363,7,6,350
,,,,,
10-04-2020,Andaman and Nicobar Islands,11,0,0,11
,,,,,
10-04-2020,Arunachal Pradesh,1,0,0,1
,,,,,
10-04-2020,Assam,29,0,0,29
,,,,,
10-04-2020,Bihar,60,0,1,59
,,,,,
10-04-2020,Chandigarh,18,7,0,11
,,,,,
10-04-2020,Chhattisgarh,10,9,0,1
,,,,,
10-04-2020,Delhi,898,25,13,860
,,,,,
10-04-2020,Goa,7,1,0,6
,,,,,
10-04-2020,Gujarat,241,26,17,198
,,,,,
10-04-2020,Haryana,169,29,3,137
,,,,,
10-04-2020,Himachal Pradesh,28,6,1,21
,,,,,
10-04-2020,Jammu and Kashmir,184,6,4,174
,,,,,
10-04-2020,Jharkhand,13,0,1,12
,,,,,
10-04-2020,Karnataka,197,30,6,161
,,,,,
10-04-2020,Kerala,357,96,2,259
,,,,,
10-04-2020,Ladakh,15,10,0,5
,,,,,
10-04-2020,Madhya Pradesh,259,0,16,243
,,,,,
10-04-2020,Maharashtra,1364,125,97,1142
,,,,,
10-04-2020,Manipur,2,1,0,1
,,,,,
10-04-2020,Mizoram,1,0,0,1
,,,,,
10-04-2020,Odisha,44,2,1,41
,,,,,
10-04-2020,Puducherry,5,1,0,4
,,,,,
10-04-2020,Punjab,132,5,11,116
,,,,,
10-04-2020,Rajasthan,463,21,3,439
,,,,,
10-04-2020,Tamil Nadu,834,21,8,805
,,,,,
10-04-2020,Telengana,473,35,7,431
,,,,,
10-04-2020,Tripura,1,0,0,1
,,,,,
10-04-2020,Uttarakhand,35,5,0,30
,,,,,
10-04-2020,Uttar Pradesh,431,32,4,395
,,,,,
10-04-2020,West Bengal,116,16,5,95
,,,,,
11-04-2020,Andhra Pradesh,381,11,6,364
,,,,,
11-04-2020,Andaman and Nicobar Islands,11,0,0,11
,,,,,
11-04-2020,Arunachal Pradesh,1,0,0,1
,,,,,
11-04-2020,Assam,29,0,1,28
,,,,,
11-04-2020,Bihar,60,0,1,59
,,,,,
11-04-2020,Chandigarh,18,7,0,11
,,,,,
11-04-2020,Chhattisgarh,18,9,0,9
,,,,,
11-04-2020,Delhi,903,25,14,864
,,,,,
11-04-2020,Goa,7,1,0,6
,,,,,
11-04-2020,Gujarat,308,31,19,258
,,,,,
11-04-2020,Haryana,177,29,3,145
,,,,,
11-04-2020,Himachal Pradesh,28,6,1,21
,,,,,
11-04-2020,Jammu and Kashmir,207,6,4,197
,,,,,
11-04-2020,Jharkhand,17,0,1,16
,,,,,
11-04-2020,Karnataka,214,37,6,171
,,,,,
11-04-2020,Kerala,364,123,2,239
,,,,,
11-04-2020,Ladakh,15,10,0,5
,,,,,
11-04-2020,Madhya Pradesh,443,0,33,410
,,,,,
11-04-2020,Maharashtra,1574,188,110,1276
,,,,,
11-04-2020,Manipur,2,1,0,1
,,,,,
11-04-2020,Mizoram,1,0,0,1
,,,,,
11-04-2020,Odisha,48,2,1,45
,,,,,
11-04-2020,Puducherry,7,1,0,6
,,,,,
11-04-2020,Punjab,132,5,11,116
,,,,,
11-04-2020,Rajasthan,553,21,3,529
,,,,,
11-04-2020,Tamil Nadu,911,44,8,859
,,,,,
11-04-2020,Telengana,504,43,9,452
,,,,,
11-04-2020,Tripura,2,0,0,2
,,,,,
11-04-2020,Uttarakhand,35,5,0,30
,,,,,
11-04-2020,Uttar Pradesh,433,32,4,397
,,,,,
11-04-2020,West Bengal,126,16,5,105
,,,,,
12-04-2020,Andhra Pradesh,381,11,6,364
,,,,,
12-04-2020,Andaman and Nicobar Islands,11,10,0,1
,,,,,
12-04-2020,Arunachal Pradesh,1,0,0,1
,,,,,
12-04-2020,Assam,29,0,1,28
,,,,,
12-04-2020,Bihar,64,19,1,44
,,,,,
12-04-2020,Chandigarh,19,7,0,12
,,,,,
12-04-2020,Chhattisgarh,25,10,0,15
,,,,,
12-04-2020,Delhi,1069,25,19,1025
,,,,,
12-04-2020,Goa,7,5,0,2
,,,,,
12-04-2020,Gujarat,432,44,22,366
,,,,,
12-04-2020,Haryana,185,29,3,153
,,,,,
12-04-2020,Himachal Pradesh,32,6,1,25
,,,,,
12-04-2020,Jammu and Kashmir,224,6,4,214
,,,,,
12-04-2020,Jharkhand,17,0,1,16
,,,,,
12-04-2020,Karnataka,226,37,6,183
,,,,,
12-04-2020,Kerala,374,142,2,230
,,,,,
12-04-2020,Ladakh,15,10,0,5
,,,,,
12-04-2020,Madhya Pradesh,564,0,36,528
,,,,,
12-04-2020,Maharashtra,1761,208,127,1426
,,,,,
12-04-2020,Manipur,2,1,0,1
,,,,,
12-04-2020,Mizoram,1,0,0,1
,,,,,
12-04-2020,Odisha,54,12,1,41
,,,,,
12-04-2020,Puducherry,7,1,0,6
,,,,,
12-04-2020,Punjab,151,5,11,135
,,,,,
12-04-2020,Rajasthan,700,21,3,676
,,,,,
12-04-2020,Tamil Nadu,969,44,10,915
,,,,,
12-04-2020,Telengana,504,43,9,452
,,,,,
12-04-2020,Tripura,2,0,0,2
,,,,,
12-04-2020,Uttarakhand,35,5,0,30
,,,,,
12-04-2020,Uttar Pradesh,452,45,5,402
,,,,,
12-04-2020,West Bengal,134,19,5,110
,,,,,
13-04-2020,Andhra Pradesh,432,11,7,414
,,,,,
13-04-2020,Andaman and Nicobar Islands,11,10,0,1
,,,,,
13-04-2020,Arunachal Pradesh,1,0,0,1
,,,,,
13-04-2020,Assam,31,0,1,30
,,,,,
13-04-2020,Bihar,64,26,1,37
,,,,,
13-04-2020,Chandigarh,21,7,0,14
,,,,,
13-04-2020,Chhattisgarh,31,10,0,21
,,,,,
13-04-2020,Delhi,1154,27,24,1103
,,,,,
13-04-2020,Goa,7,5,0,2
,,,,,
13-04-2020,Gujarat,539,47,26,466
,,,,,
13-04-2020,Haryana,185,29,3,153
,,,,,
13-04-2020,Himachal Pradesh,32,13,1,18
,,,,,
13-04-2020,Jammu and Kashmir,245,6,4,235
,,,,,
13-04-2020,Jharkhand,19,0,2,17
,,,,,
13-04-2020,Karnataka,247,59,6,182
,,,,,
13-04-2020,Kerala,376,179,3,194
,,,,,
13-04-2020,Ladakh,15,10,0,5
,,,,,
13-04-2020,Madhya Pradesh,604,44,43,517
,,,,,
13-04-2020,Maharashtra,1985,217,149,1619
,,,,,
13-04-2020,Manipur,2,1,0,1
,,,,,
13-04-2020,Mizoram,1,0,0,1
,,,,,
13-04-2020,Nagaland,1,0,0,1
,,,,,
13-04-2020,Odisha,54,12,1,41
,,,,,
13-04-2020,Puducherry,7,1,0,6
,,,,,
13-04-2020,Punjab,167,14,11,142
,,,,,
13-04-2020,Rajasthan,812,21,3,788
,,,,,
13-04-2020,Tamil Nadu,1075,50,11,1014
,,,,,
13-04-2020,Telengana,562,100,16,446
,,,,,
13-04-2020,Tripura,2,0,0,2
,,,,,
13-04-2020,Uttarakhand,35,5,0,30
,,,,,
13-04-2020,Uttar Pradesh,483,47,5,431
,,,,,
13-04-2020,West Bengal,152,29,7,116
,,,,,
14-04-2020,Andhra Pradesh,473,14,9,450
,,,,,
14-04-2020,Andaman and Nicobar Islands,11,10,0,1
,,,,,
14-04-2020,Arunachal Pradesh,1,0,0,1
,,,,,
14-04-2020,Assam,31,0,1,30
,,,,,
14-04-2020,Bihar,66,26,1,39
,,,,,
14-04-2020,Chandigarh,21,7,0,14
,,,,,
14-04-2020,Chhattisgarh,31,10,0,21
,,,,,
14-04-2020,Delhi,1510,30,28,1452
,,,,,
14-04-2020,Goa,7,5,0,2
,,,,,
14-04-2020,Gujarat,617,55,26,536
,,,,,
14-04-2020,Haryana,199,34,3,162
,,,,,
14-04-2020,Himachal Pradesh,32,13,1,18
,,,,,
14-04-2020,Jammu and Kashmir,270,16,4,250
,,,,,
14-04-2020,Jharkhand,24,0,2,22
,,,,,
14-04-2020,Karnataka,258,65,9,184
,,,,,
14-04-2020,Kerala,379,198,3,178
,,,,,
14-04-2020,Ladakh,15,10,0,5
,,,,,
14-04-2020,Madhya Pradesh,730,51,50,629
,,,,,
14-04-2020,Maharashtra,2337,229,160,1948
,,,,,
14-04-2020,Manipur,2,1,0,1
,,,,,
14-04-2020,Meghalaya,1,0,0,1
,,,,,
14-04-2020,Mizoram,1,0,0,1
,,,,,
14-04-2020,Nagaland,1,0,0,1
,,,,,
14-04-2020,Odisha,55,18,1,36
,,,,,
14-04-2020,Puducherry,7,1,0,6
,,,,,
14-04-2020,Punjab,176,14,12,150
,,,,,
14-04-2020,Rajasthan,879,133,3,743
,,,,,
14-04-2020,Tamil Nadu,1173,58,11,1104
,,,,,
14-04-2020,Telengana,624,100,17,507
,,,,,
14-04-2020,Tripura,2,0,0,2
,,,,,
14-04-2020,Uttarakhand,35,7,0,28
,,,,,
14-04-2020,Uttar Pradesh,657,49,5,603
,,,,,
14-04-2020,West Bengal,190,36,7,147
,,,,,
15-04-2020,Andaman and Nicobar Islands,11,10,0,1
,,,,,
15-04-2020,Andhra Pradesh,503,16,9,478
,,,,,
15-04-2020,Arunachal Pradesh,1,0,0,1
,,,,,
15-04-2020,Assam,33,0,1,32
,,,,,
15-04-2020,Bihar,70,29,1,40
,,,,,
15-04-2020,Chandigarh,21,7,0,14
,,,,,
15-04-2020,Chhattisgarh,33,13,0,20
,,,,,
15-04-2020,Delhi,1561,30,30,1501
,,,,,
15-04-2020,Goa,7,5,0,2
,,,,,
15-04-2020,Gujarat,695,59,30,606
,,,,,
15-04-2020,Haryana,199,34,3,162
,,,,,
15-04-2020,Himachal Pradesh,33,13,1,19
,,,,,
15-04-2020,Jammu and Kashmir,278,30,4,244
,,,,,
15-04-2020,Jharkhand,27,0,2,25
,,,,,
15-04-2020,Karnataka,277,75,11,191
,,,,,
15-04-2020,Kerala,387,211,3,173
,,,,,
15-04-2020,Ladakh,17,10,0,7
,,,,,
15-04-2020,Madhya Pradesh,987,64,53,870
,,,,,
15-04-2020,Maharashtra,2687,259,178,2250
,,,,,
15-04-2020,Manipur,2,1,0,1
,,,,,
15-04-2020,Meghalaya,7,0,1,6
,,,,,
15-04-2020,Mizoram,1,0,0,1
,,,,,
15-04-2020,Nagaland#,0,0,0,0
,,,,,
15-04-2020,Odisha,60,18,1,41
,,,,,
15-04-2020,Puducherry,7,1,0,6
,,,,,
15-04-2020,Punjab,186,14,13,159
,,,,,
15-04-2020,Rajasthan,1005,147,3,855
,,,,,
15-04-2020,Tamil Nadu,1204,81,12,1111
,,,,,
15-04-2020,Telengana,647,120,18,509
,,,,,
15-04-2020,Tripura,2,0,0,2
,,,,,
15-04-2020,Uttarakhand,37,9,0,28
,,,,,
15-04-2020,Uttar Pradesh,735,51,11,673
,,,,,
15-04-2020,West Bengal,213,37,7,169
,,,,,
16-04-2020,Andaman and Nicobar Islands,11,10,0,1
,,,,,
16-04-2020,Andhra Pradesh,534,20,14,500
,,,,,
16-04-2020,Arunachal Pradesh,1,0,0,1
,,,,,
16-04-2020,Assam,33,5,1,27
,,,,,
16-04-2020,Bihar,74,29,1,44
,,,,,
16-04-2020,Chandigarh,21,7,0,14
,,,,,
16-04-2020,Chhattisgarh,33,17,0,16
,,,,,
16-04-2020,Delhi,1578,42,32,1504
,,,,,
16-04-2020,Goa,7,5,0,2
,,,,,
16-04-2020,Gujarat,871,64,36,771
,,,,,
16-04-2020,Haryana,205,43,3,159
,,,,,
16-04-2020,Himachal Pradesh,35,16,1,18
,,,,,
16-04-2020,Jammu and Kashmir,300,36,4,260
,,,,,
16-04-2020,Jharkhand,28,0,2,26
,,,,,
16-04-2020,Karnataka,315,82,13,220
,,,,,
16-04-2020,Kerala,388,218,3,167
,,,,,
16-04-2020,Ladakh,17,10,0,7
,,,,,
16-04-2020,Madhya Pradesh,1120,64,53,1003
,,,,,
16-04-2020,Maharashtra,2919,295,187,2437
,,,,,
16-04-2020,Manipur,2,1,0,1
,,,,,
16-04-2020,Meghalaya,7,0,1,6
,,,,,
16-04-2020,Mizoram,1,0,0,1
,,,,,
16-04-2020,Nagaland#,0,0,0,0
,,,,,
16-04-2020,Odisha,60,18,1,41
,,,,,
16-04-2020,Puducherry,7,1,0,6
,,,,,
16-04-2020,Punjab,186,27,13,146
,,,,,
16-04-2020,Rajasthan,1023,147,3,873
,,,,,
16-04-2020,Tamil Nadu,1242,118,14,1110
,,,,,
16-04-2020,Telengana,698,120,18,560
,,,,,
16-04-2020,Tripura,2,1,0,1
,,,,,
16-04-2020,Uttarakhand,37,9,0,28
,,,,,
16-04-2020,Uttar Pradesh,773,68,13,692
,,,,,
16-04-2020,West Bengal,231,42,7,182
,,,,,
17-04-2020,Andaman and Nicobar Islands,11,10,0,1
,,,,,
17-04-2020,Andhra Pradesh,572,36,14,522
,,,,,
17-04-2020,Arunachal Pradesh,1,0,0,1
,,,,,
17-04-2020,Assam,35,5,1,29
,,,,,
17-04-2020,Bihar,83,37,1,45
,,,,,
17-04-2020,Chandigarh,21,9,0,12
,,,,,
17-04-2020,Chhattisgarh,36,23,0,13
,,,,,
17-04-2020,Delhi,1640,51,38,1551
,,,,,
17-04-2020,Goa,7,6,0,1
,,,,,
17-04-2020,Gujarat,1021,74,38,909
,,,,,
17-04-2020,Haryana,205,43,3,159
,,,,,
17-04-2020,Himachal Pradesh,35,16,1,18
,,,,,
17-04-2020,Jammu and Kashmir,314,38,4,272
,,,,,
17-04-2020,Jharkhand,29,0,2,27
,,,,,
17-04-2020,Karnataka,353,82,13,258
,,,,,
17-04-2020,Kerala,395,245,3,147
,,,,,
17-04-2020,Ladakh,18,14,0,4
,,,,,
17-04-2020,Madhya Pradesh,1308,65,57,1186
,,,,,
17-04-2020,Maharashtra,3205,300,194,2711
,,,,,
17-04-2020,Manipur,2,1,0,1
,,,,,
17-04-2020,Meghalaya,9,0,1,8
,,,,,
17-04-2020,Mizoram,1,0,0,1
,,,,,
17-04-2020,Nagaland#,0,0,0,0
,,,,,
17-04-2020,Odisha,60,19,1,40
,,,,,
17-04-2020,Puducherry,7,1,0,6
,,,,,
17-04-2020,Punjab,186,27,13,146
,,,,,
17-04-2020,Rajasthan,1131,164,11,956
,,,,,
17-04-2020,Tamil Nadu,1267,180,15,1072
,,,,,
17-04-2020,Telengana,743,186,18,539
,,,,,
17-04-2020,Tripura,2,1,0,1
,,,,,
17-04-2020,Uttarakhand,37,9,0,28
,,,,,
17-04-2020,Uttar Pradesh,846,74,14,758
,,,,,
17-04-2020,West Bengal,255,51,10,194
,,,,,
18-04-2020,Andaman and Nicobar Islands,12,11,0,1
,,,,,
18-04-2020,Andhra Pradesh,603,42,15,546
,,,,,
18-04-2020,Arunachal Pradesh,1,0,0,1
,,,,,
18-04-2020,Assam,35,9,1,25
,,,,,
18-04-2020,Bihar,85,37,2,46
,,,,,
18-04-2020,Chandigarh,21,9,0,12
,,,,,
18-04-2020,Chhattisgarh,36,24,0,12
,,,,,
18-04-2020,Delhi,1707,72,42,1593
,,,,,
18-04-2020,Goa,7,6,0,1
,,,,,
18-04-2020,Gujarat,1272,88,48,1136
,,,,,
18-04-2020,Haryana,225,43,3,179
,,,,,
18-04-2020,Himachal Pradesh,38,16,1,21
,,,,,
18-04-2020,Jammu and Kashmir,328,42,5,281
,,,,,
18-04-2020,Jharkhand,33,0,2,31
,,,,,
18-04-2020,Karnataka,371,92,13,266
,,,,,
18-04-2020,Kerala,396,255,3,138
,,,,,
18-04-2020,Ladakh,18,14,0,4
,,,,,
18-04-2020,Madhya Pradesh,1355,69,69,1217
,,,,,
18-04-2020,Maharashtra,3323,331,201,2791
,,,,,
18-04-2020,Manipur,2,1,0,1
,,,,,
18-04-2020,Meghalaya,11,0,1,10
,,,,,
18-04-2020,Mizoram,1,0,0,1
,,,,,
18-04-2020,Nagaland#,0,0,0,0
,,,,,
